rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
42,Shell,bash-it,13305,2278,Shell,https://github.com/Bash-it/bash-it,Bash-it,27,2022-12-06T01:09:50Z,A community Bash framework.
43,Shell,awesome-kubernetes,13294,2111,Shell,https://github.com/ramitsurana/awesome-kubernetes,ramitsurana,11,2022-12-02T01:22:00Z,A curated list for awesome kubernetes sources :ship::tada:
44,Shell,prezto,13142,4487,Shell,https://github.com/sorin-ionescu/prezto,sorin-ionescu,129,2022-10-27T06:46:27Z,The configuration framework for Zsh
45,Shell,nginx-admins-handbook,12905,1042,Shell,https://github.com/trimstray/nginx-admins-handbook,trimstray,1,2021-10-20T18:55:46Z,"How to improve NGINX performance, security, and other important things."
46,Shell,macOS-Simple-KVM,12747,1129,Shell,https://github.com/foxlet/macOS-Simple-KVM,foxlet,307,2022-10-27T13:55:31Z,"Tools to set up a quick macOS VM in QEMU, accelerated by KVM."
47,Shell,macos-virtualbox,12625,1051,Shell,https://github.com/myspaghetti/macos-virtualbox,myspaghetti,9,2022-09-25T05:39:33Z,"Push-button installer of macOS Catalina, Mojave, and High Sierra guests in Virtualbox for Windows, Linux, and macOS"
48,Shell,kaldi,12192,5093,Shell,https://github.com/kaldi-asr/kaldi,kaldi-asr,131,2022-12-11T12:08:05Z,kaldi-asr/kaldi is the official location of the Kaldi project.
49,Shell,awesome-zsh-plugins,12024,486,Shell,https://github.com/unixorn/awesome-zsh-plugins,unixorn,4,2022-12-11T16:41:33Z,"A collection of ZSH frameworks, plugins, themes and tutorials."
50,Shell,pure,11818,943,Shell,https://github.com/sindresorhus/pure,sindresorhus,21,2022-11-28T18:30:13Z,"Pretty, minimal and fast ZSH prompt"
51,Shell,nsfw_data_scraper,11790,2884,Shell,https://github.com/alex000kim/nsfw_data_scraper,alex000kim,1,2022-04-17T01:20:45Z,Collection of scripts to aggregate image data for the purposes of training an NSFW Image Classifier
52,Shell,terminals-are-sexy,10931,591,Shell,https://github.com/k4m4/terminals-are-sexy,k4m4,30,2022-11-07T06:11:42Z,"💥 A curated list of Terminal frameworks, plugins & resources for CLI lovers."
53,Shell,distributions,10847,2972,Shell,https://github.com/nodesource/distributions,nodesource,50,2022-10-27T12:54:11Z,NodeSource Node.js Binary Distributions
54,Shell,awesome-raspberry-pi,10728,916,Shell,https://github.com/thibmaek/awesome-raspberry-pi,thibmaek,2,2022-11-28T09:58:12Z,"📝 A curated list of awesome Raspberry Pi tools, projects, images and resources"
55,Shell,git-secrets,10670,1080,Shell,https://github.com/awslabs/git-secrets,awslabs,77,2022-12-02T06:06:07Z,Prevents you from committing secrets and credentials into git repositories
56,Shell,bocker,10555,691,Shell,https://github.com/p8952/bocker,p8952,7,2017-12-09T14:16:38Z,Docker implemented in around 100 lines of bash
57,Shell,awesome-cli-apps,10518,731,Shell,https://github.com/agarrharr/awesome-cli-apps,agarrharr,5,2022-12-11T15:29:17Z,🖥 📊 🕹 🛠 A curated list of command line apps
58,Shell,ansible-examples,10496,6398,Shell,https://github.com/ansible/ansible-examples,ansible,47,2022-11-03T20:26:38Z,"A few starter examples of ansible playbooks, to show features and how they work together.  See http://galaxy.ansible.com for example roles from the Ansible community for deploying many popular applications."
59,Shell,kubernetes-handbook,10403,2871,Shell,https://github.com/rootsongjc/kubernetes-handbook,rootsongjc,3,2022-09-16T04:10:44Z,Kubernetes中文指南/云原生应用架构实战手册 -  https://jimmysong.io/kubernetes-handbook
60,Shell,fancyss,10400,2942,Shell,https://github.com/hq450/fancyss,hq450,86,2022-12-12T02:17:36Z,fancyss is a project providing tools to across the GFW on asuswrt/merlin based router.
1,Swift,awesome-ios,41319,6684,Swift,https://github.com/vsouza/awesome-ios,vsouza,4,2022-11-30T08:08:31Z,"A curated list of awesome iOS ecosystem, including Objective-C and Swift Projects "
2,Swift,Alamofire,38677,7308,Swift,https://github.com/Alamofire/Alamofire,Alamofire,35,2022-12-11T02:10:44Z,Elegant HTTP Networking in Swift
3,Swift,iina,31917,2353,Swift,https://github.com/iina/iina,iina,1382,2022-12-12T00:06:49Z,The modern video player for macOS.
4,Swift,ShadowsocksX-NG,30836,7964,Swift,https://github.com/shadowsocks/ShadowsocksX-NG,shadowsocks,266,2022-11-22T02:20:28Z,Next Generation of ShadowsocksX
5,Swift,swift-algorithm-club,27174,4875,Swift,https://github.com/kodecocodes/swift-algorithm-club,kodecocodes,29,2022-08-11T12:03:00Z,"Algorithms and data structures in Swift, with explanations!"
6,Swift,Charts,26262,5646,Swift,https://github.com/danielgindi/Charts,danielgindi,801,2022-12-06T10:09:49Z,Beautiful charts for iOS/tvOS/OSX! The Apple side of the crossplatform MPAndroidChart.
7,Swift,lottie-ios,23479,3434,Swift,https://github.com/airbnb/lottie-ios,airbnb,30,2022-12-09T17:47:48Z,An iOS library to natively render After Effects vector animations
8,Swift,RxSwift,22976,4030,Swift,https://github.com/ReactiveX/RxSwift,ReactiveX,10,2022-11-27T06:42:54Z,Reactive Programming in Swift
9,Swift,vapor,22327,1384,Swift,https://github.com/vapor/vapor,vapor,81,2022-12-10T01:08:36Z,💧 A server-side Swift HTTP web framework.
10,Swift,SwiftyJSON,21675,3364,Swift,https://github.com/SwiftyJSON/SwiftyJSON,SwiftyJSON,109,2022-11-01T15:24:23Z,The better way to deal with JSON data in Swift.
11,Swift,clashX,21396,2748,Swift,https://github.com/yichengchen/clashX,yichengchen,0,2022-11-28T11:19:59Z,
12,Swift,Hero,21171,1709,Swift,https://github.com/HeroTransitions/Hero,HeroTransitions,28,2022-10-06T05:20:53Z,Elegant transition library for iOS & tvOS
13,Swift,Kingfisher,20826,2351,Swift,https://github.com/onevcat/Kingfisher,onevcat,72,2022-11-13T11:56:46Z,"A lightweight, pure-Swift library for downloading and caching images from the web."
14,Swift,Aerial,20314,1033,Swift,https://github.com/JohnCoates/Aerial,JohnCoates,54,2022-11-07T20:35:57Z,Apple TV Aerial Screensaver for Mac
15,Swift,ReactiveCocoa,19974,3562,Swift,https://github.com/ReactiveCocoa/ReactiveCocoa,ReactiveCocoa,1,2022-07-04T00:39:49Z,Cocoa framework and Obj-C dynamism bindings for ReactiveSwift.
16,Swift,MonitorControl,19774,619,Swift,https://github.com/MonitorControl/MonitorControl,MonitorControl,79,2022-12-10T14:50:59Z,🖥 Control your display's brightness & volume on your Mac as if it was a native Apple Display. Use Apple Keyboard keys or custom shortcuts. Shows the native macOS OSDs.
17,Swift,Rectangle,19607,571,Swift,https://github.com/rxhanson/Rectangle,rxhanson,46,2022-12-09T14:10:49Z,Move and resize windows on macOS with keyboard shortcuts and snap areas
18,Swift,SnapKit,19033,1916,Swift,https://github.com/SnapKit/SnapKit,SnapKit,79,2022-11-01T03:19:33Z,A Swift Autolayout DSL for iOS & OS X
19,Swift,UTM,16906,995,Swift,https://github.com/utmapp/UTM,utmapp,440,2022-12-12T02:15:07Z,Virtual machines for iOS and macOS
20,Swift,SwiftLint,16828,2015,Swift,https://github.com/realm/SwiftLint,realm,289,2022-12-11T23:25:44Z,A tool to enforce Swift style and conventions.
21,Swift,IQKeyboardManager,15904,2345,Swift,https://github.com/hackiftekhar/IQKeyboardManager,hackiftekhar,40,2022-11-25T14:34:21Z,Codeless drop-in universal library allows to prevent issues of keyboard sliding up and cover UITextField/UITextView. Neither need to write any code nor any setup required and much more.
22,Swift,SwiftGuide,15787,3631,Swift,https://github.com/ipader/SwiftGuide,ipader,0,2022-08-31T11:36:57Z,Swift Featured Projects in brain Mapping
23,Swift,CodeEdit,15646,750,Swift,https://github.com/CodeEditApp/CodeEdit,CodeEditApp,91,2022-12-07T03:13:15Z,"CodeEdit App for macOS – Elevate your code editing experience. Open source, free forever."
24,Swift,Carthage,14709,1612,Swift,https://github.com/Carthage/Carthage,Carthage,161,2022-11-12T09:24:53Z,"A simple, decentralized dependency manager for Cocoa"
25,Swift,OpenEmu,14475,1243,Swift,https://github.com/OpenEmu/OpenEmu,OpenEmu,236,2022-12-12T03:01:32Z,🕹 Retro video game emulation for macOS
26,Swift,Moya,14342,1887,Swift,https://github.com/Moya/Moya,Moya,124,2022-11-23T07:11:29Z,Network abstraction layer written in Swift.
27,Swift,stats,14029,508,Swift,https://github.com/exelban/stats,exelban,15,2022-12-11T12:11:34Z,macOS system monitor in your menu bar
28,Swift,Spring,14011,1826,Swift,https://github.com/MengTo/Spring,MengTo,129,2022-04-12T15:38:16Z,A library to simplify iOS animations in Swift.
29,Swift,PromiseKit,13998,1461,Swift,https://github.com/mxcl/PromiseKit,mxcl,14,2022-12-07T20:53:27Z,Promises for Swift & ObjC.
30,Swift,Perfect,13870,971,Swift,https://github.com/PerfectlySoft/Perfect,PerfectlySoft,54,2022-08-12T17:16:18Z,"Server-side Swift. The Perfect core toolset and framework for Swift Developers. (For mobile back-end development, website and API development, and more…)"
31,Swift,Design-Patterns-In-Swift,13867,1640,Swift,https://github.com/ochococo/Design-Patterns-In-Swift,ochococo,3,2022-11-24T06:54:25Z,📖 Design Patterns implemented in Swift 5.0
32,Swift,Amethyst,12068,427,Swift,https://github.com/ianyh/Amethyst,ianyh,319,2022-12-09T02:08:36Z,Automatic tiling window manager for macOS à la xmonad.
33,Swift,SwifterSwift,11956,1488,Swift,https://github.com/SwifterSwift/SwifterSwift,SwifterSwift,16,2022-12-11T06:45:12Z,A handy collection of more than 500 native Swift extensions to boost your productivity.
34,Swift,Material,11949,1286,Swift,https://github.com/CosmicMind/Material,CosmicMind,29,2022-05-16T17:39:01Z,A UI/UX framework for creating beautiful applications.
35,Swift,SkeletonView,11618,1012,Swift,https://github.com/Juanpe/SkeletonView,Juanpe,40,2022-11-22T17:10:45Z,☠️ An elegant way to show users that something is happening and also prepare them to which contents they are awaiting
36,Swift,Eureka,11560,1326,Swift,https://github.com/xmartlabs/Eureka,xmartlabs,150,2022-11-16T14:01:32Z,Elegant iOS form builder in Swift
37,Swift,30DaysofSwift,11380,2081,Swift,https://github.com/allenwong/30DaysofSwift,allenwong,7,2022-05-21T17:40:30Z,A self-taught project to learn Swift.
38,Swift,firefox-ios,11112,2629,Swift,https://github.com/mozilla-mobile/firefox-ios,mozilla-mobile,1105,2022-12-10T02:49:30Z,Firefox for iOS
39,Swift,animated-tab-bar,11030,1352,Swift,https://github.com/Ramotion/animated-tab-bar,Ramotion,7,2022-01-26T02:40:50Z,:octocat: RAMAnimatedTabBarController is a Swift UI module library for adding animation to iOS tabbar items and icons. iOS library made by @Ramotion
40,Swift,NVActivityIndicatorView,10266,1113,Swift,https://github.com/ninjaprox/NVActivityIndicatorView,ninjaprox,14,2022-10-22T08:32:04Z,A collection of awesome loading animations
41,Swift,Mos,10183,413,Swift,https://github.com/Caldis/Mos,Caldis,173,2022-11-08T14:56:36Z,"一个用于在 macOS 上平滑你的鼠标滚动效果或单独设置滚动方向的小工具, 让你的滚轮爽如触控板  |  A lightweight tool used to smooth scrolling and set scroll direction independently for your mouse on macOS"
42,Swift,folding-cell,10132,1167,Swift,https://github.com/Ramotion/folding-cell,Ramotion,7,2022-03-28T12:16:52Z,:octocat: 📃 FoldingCell is an expanding content cell with animation made by @Ramotion
43,Swift,pock,9890,372,Swift,https://github.com/pock/pock,pock,33,2022-11-12T18:15:22Z,Widgets manager for MacBook Touch Bar
44,Swift,Quick,9584,910,Swift,https://github.com/Quick/Quick,Quick,27,2022-12-05T09:00:31Z,The Swift (and Objective-C) testing framework.
45,Swift,Signal-iOS,9564,2614,Swift,https://github.com/signalapp/Signal-iOS,signalapp,93,2022-12-09T00:44:04Z,A private messenger for iOS.
46,Swift,FlappySwift,9518,2655,Swift,https://github.com/fullstackio/FlappySwift,fullstackio,3,2022-06-29T21:06:43Z,swift implementation of flappy bird. More at fullstackedu.com
47,Swift,AudioKit,9484,1459,Swift,https://github.com/AudioKit/AudioKit,AudioKit,7,2022-12-12T02:47:06Z,"Swift audio synthesis, processing, & analysis platform for iOS, macOS and tvOS"
48,Swift,mas,9398,243,Swift,https://github.com/mas-cli/mas,mas-cli,71,2022-11-25T13:58:24Z,:package: Mac App Store command line interface
49,Swift,CryptoSwift,9349,1096,Swift,https://github.com/krzyzanowskim/CryptoSwift,krzyzanowskim,0,2022-10-17T12:54:33Z,CryptoSwift is a growing collection of standard and secure cryptographic algorithms implemented in Swift
50,Swift,swift-package-manager,9027,1236,Swift,https://github.com/apple/swift-package-manager,apple,518,2022-12-10T02:10:58Z,The Package Manager for the Swift Programming Language
51,Swift,ObjectMapper,9019,1019,Swift,https://github.com/tristanhimmelman/ObjectMapper,tristanhimmelman,45,2022-06-29T05:52:33Z,Simple JSON Object mapping written in Swift
52,Swift,R.swift,8927,690,Swift,https://github.com/mac-cain13/R.swift,mac-cain13,39,2022-12-11T19:48:13Z,"Strong typed, autocompleted resources like images, fonts and segues in Swift projects"
53,Swift,IBAnimatable,8645,790,Swift,https://github.com/IBAnimatable/IBAnimatable,IBAnimatable,45,2022-07-22T05:48:52Z,"Design and prototype customized UI, interaction, navigation, transition and animation for App Store ready Apps in Interface Builder with IBAnimatable."
54,Swift,SQLite.swift,8630,1427,Swift,https://github.com/stephencelis/SQLite.swift,stephencelis,73,2022-11-17T20:49:44Z,"A type-safe, Swift-language layer over SQLite3."
55,Swift,SwiftGen,8322,659,Swift,https://github.com/SwiftGen/SwiftGen,SwiftGen,61,2022-08-28T20:50:11Z,"The Swift code generator for your assets, storyboards, Localizable.strings, … — Get rid of all String-based APIs!"
56,Swift,WWDC,8242,742,Swift,https://github.com/insidegui/WWDC,insidegui,33,2021-10-21T15:29:09Z,The unofficial WWDC app for macOS
57,Swift,eul,8195,314,Swift,https://github.com/gao-sun/eul,gao-sun,61,2022-10-02T18:21:15Z,🖥️ macOS status monitoring app written in SwiftUI.
58,Swift,AltStore,8095,578,Swift,https://github.com/rileytestut/AltStore,rileytestut,485,2022-11-28T20:33:24Z,AltStore is an alternative app store for non-jailbroken iOS devices.
59,Swift,ios-oss,8032,1197,Swift,https://github.com/kickstarter/ios-oss,kickstarter,1,2022-12-08T14:14:46Z,"Kickstarter for iOS. Bring new ideas to life, anywhere."
60,Swift,LTMorphingLabel,7861,800,Swift,https://github.com/lexrus/LTMorphingLabel,lexrus,24,2021-08-10T06:21:45Z,[EXPERIMENTAL] Graceful morphing effects for UILabel written in Swift.
1,TeX,deeplearningbook-chinese,33198,9046,TeX,https://github.com/exacity/deeplearningbook-chinese,exacity,61,2019-12-03T04:25:44Z,Deep Learning Book Chinese Translation
2,TeX,libpku,27892,8061,TeX,https://github.com/lib-pku/libpku,lib-pku,9,2022-01-05T04:09:27Z,贵校课程资料民间整理
3,TeX,awesome-deep-learning-papers,24152,4493,TeX,https://github.com/terryum/awesome-deep-learning-papers,terryum,15,2020-08-27T13:43:48Z,The most cited deep learning papers
4,TeX,PlotNeuralNet,18419,2534,TeX,https://github.com/HarisIqbal88/PlotNeuralNet,HarisIqbal88,61,2022-09-16T16:45:50Z,Latex code for making neural networks diagrams
5,TeX,Awesome-CV,17921,4246,TeX,https://github.com/posquit0/Awesome-CV,posquit0,112,2022-11-30T04:50:06Z,:page_facing_up: Awesome CV is LaTeX template for your outstanding job application
6,TeX,conv_arithmetic,12562,2166,TeX,https://github.com/vdumoulin/conv_arithmetic,vdumoulin,5,2022-09-12T14:17:02Z,A technical report on convolution arithmetic in the context of deep learning
7,TeX,tensorflow-zh,12256,4280,TeX,https://github.com/jikexueyuanwiki/tensorflow-zh,jikexueyuanwiki,27,2019-08-04T08:55:50Z,谷歌全新开源人工智能系统TensorFlow官方文档中文版
8,TeX,leetcode,10844,3471,TeX,https://github.com/soulmachine/leetcode,soulmachine,41,2022-08-25T08:28:57Z,LeetCode题解，151道题完整版。广告：推荐刷题网站 https://www.lintcode.com/?utm_source=soulmachine
9,TeX,os01,10485,653,TeX,https://github.com/tuhdo/os01,tuhdo,49,2022-07-28T21:34:41Z,Bootstrap yourself to write an OS from scratch. A book for self-learner.
10,TeX,milewski-ctfp-pdf,9888,514,TeX,https://github.com/hmemcpy/milewski-ctfp-pdf,hmemcpy,42,2022-09-30T18:29:50Z,Bartosz Milewski's 'Category Theory for Programmers' unofficial PDF and LaTeX source
11,TeX,resume,6253,2081,TeX,https://github.com/billryan/resume,billryan,14,2022-09-24T05:44:47Z,An elegant \LaTeX\ résumé template. 大陆镜像 https://gods.coding.net/p/resume/git
12,TeX,mtheme,5670,778,TeX,https://github.com/matze/mtheme,matze,75,2022-11-23T10:26:55Z,A modern LaTeX Beamer theme
13,TeX,machine-learning-cheat-sheet,5650,1074,TeX,https://github.com/soulmachine/machine-learning-cheat-sheet,soulmachine,8,2021-11-11T12:35:34Z,Classical equations and diagrams in machine learning
14,TeX,AlgoXY,5475,701,TeX,https://github.com/liuxinyu95/AlgoXY,liuxinyu95,2,2022-12-10T07:23:56Z,Book of Elementary Algorithms and Data structures
15,TeX,lkmpg,5229,304,TeX,https://github.com/sysprog21/lkmpg,sysprog21,13,2022-12-11T08:52:29Z,The Linux Kernel Module Programming Guide (updated for 5.x kernels)
16,TeX,MathModel,5203,1769,TeX,https://github.com/zhanwen/MathModel,zhanwen,16,2022-10-13T14:38:01Z,研究生数学建模，本科生数学建模、数学建模竞赛优秀论文，数学建模算法，LaTeX论文模板，算法思维导图，参考书籍，Matlab软件教程，PPT
17,TeX,draft,5042,706,TeX,https://github.com/cplusplus/draft,cplusplus,571,2022-12-11T21:04:11Z,C++ standards drafts
18,TeX,pandoc-latex-template,4683,815,TeX,https://github.com/Wandmalfarbe/pandoc-latex-template,Wandmalfarbe,75,2022-12-04T20:49:38Z,A pandoc LaTeX template to convert markdown files to PDF or LaTeX.
19,TeX,gt-nlp-class,4663,1038,TeX,https://github.com/jacobeisenstein/gt-nlp-class,jacobeisenstein,1,2022-03-21T21:48:24Z,"Course materials for Georgia Tech CS 4650 and 7650, ""Natural Language"""
20,TeX,cheatsheets,4584,1477,TeX,https://github.com/rstudio/cheatsheets,rstudio,18,2022-11-16T15:01:58Z,RStudio Cheat Sheets
21,TeX,Deedy-Resume,4426,1177,TeX,https://github.com/deedy/Deedy-Resume,deedy,29,2022-09-18T07:22:40Z,"A one page , two asymmetric column resume template in XeTeX that caters to an undergraduate Computer Science student"
22,TeX,vimtex,4242,363,TeX,https://github.com/lervag/vimtex,lervag,25,2022-12-06T22:10:09Z,VimTeX: A modern Vim and neovim filetype plugin for LaTeX files.
23,TeX,Data-Science-Cheatsheet,3914,563,TeX,https://github.com/aaronwangy/Data-Science-Cheatsheet,aaronwangy,3,2022-02-15T10:47:43Z,"A helpful 5-page machine learning cheatsheet to assist with exam reviews, interview prep, and anything in-between."
24,TeX,awesome-NeRF,3804,417,TeX,https://github.com/yenchenlin/awesome-NeRF,yenchenlin,7,2022-11-02T09:16:36Z,A curated list of awesome neural radiance fields papers
25,TeX,thuthesis,3705,992,TeX,https://github.com/tuna/thuthesis,tuna,6,2022-10-05T08:40:46Z,LaTeX Thesis Template for Tsinghua University
26,TeX,resume,3474,1114,TeX,https://github.com/sb2nov/resume,sb2nov,12,2022-09-05T15:45:03Z,Software developer resume in Latex
27,TeX,cwa-documentation,3344,360,TeX,https://github.com/corona-warn-app/cwa-documentation,corona-warn-app,67,2022-11-01T16:20:00Z,"Project overview, general documentation, and white papers."
28,TeX,annotated_latex_equations,3147,172,TeX,https://github.com/synercys/annotated_latex_equations,synercys,0,2022-07-12T23:11:07Z,"Examples of how to create colorful, annotated equations in Latex using Tikz."
29,TeX,ucasthesis,2934,878,TeX,https://github.com/mohuangrui/ucasthesis,mohuangrui,2,2022-04-12T05:30:58Z,LaTeX Thesis Template for the University of Chinese Academy of Sciences 
30,TeX,tensorflow-internals,2825,576,TeX,https://github.com/horance-liu/tensorflow-internals,horance-liu,16,2021-11-13T20:35:16Z,It is open source ebook about TensorFlow kernel and implementation mechanism.
31,TeX,probability_cheatsheet,2711,666,TeX,https://github.com/wzchen/probability_cheatsheet,wzchen,1,2022-06-15T17:35:54Z,A comprehensive 10-page probability cheatsheet that covers a semester's worth of introduction to probability.
32,TeX,resumake.io,2693,374,TeX,https://github.com/saadq/resumake.io,saadq,73,2022-11-26T20:49:38Z,📝 A website for automatically generating elegant LaTeX resumes.
33,TeX,SJTUThesis,2680,726,TeX,https://github.com/sjtug/SJTUThesis,sjtug,15,2022-12-11T10:56:42Z,上海交通大学 XeLaTeX 学位论文及课程论文模板 | Shanghai Jiao Tong University XeLaTeX Thesis Template
34,TeX,MTBook,2559,830,TeX,https://github.com/NiuTrans/MTBook,NiuTrans,1,2022-12-06T01:46:08Z,《机器翻译：基础与模型》肖桐 朱靖波 著 - Machine Translation: Foundations and Models
35,TeX,DeepLearning,2520,630,TeX,https://github.com/wangshusen/DeepLearning,wangshusen,14,2021-05-12T01:14:30Z,
36,TeX,NRLPapers,2513,662,TeX,https://github.com/thunlp/NRLPapers,thunlp,0,2020-08-03T10:53:46Z,Must-read papers on network representation learning (NRL) / network embedding (NE)
37,TeX,unplugged,2494,170,TeX,https://github.com/liuxinyu95/unplugged,liuxinyu95,10,2022-11-01T12:35:17Z,Open book about math and programming.
38,TeX,archbase,2446,232,TeX,https://github.com/foxsen/archbase,foxsen,0,2022-11-20T11:38:18Z,教科书《计算机体系结构基础》（胡伟武等，第三版）的开源版本
39,TeX,awesome-deep-learning-music,2438,329,TeX,https://github.com/ybayle/awesome-deep-learning-music,ybayle,2,2022-01-18T17:02:54Z,List of articles related to deep learning applied to music
40,TeX,MT-Reading-List,2337,456,TeX,https://github.com/THUNLP-MT/MT-Reading-List,THUNLP-MT,3,2022-07-15T08:55:43Z,A machine translation reading list maintained by Tsinghua Natural Language Processing Group
41,TeX,riscv-isa-manual,2330,438,TeX,https://github.com/riscv/riscv-isa-manual,riscv,85,2022-12-11T17:10:19Z,RISC-V Instruction Set Manual
42,TeX,transferlearning-tutorial,2304,481,TeX,https://github.com/jindongwang/transferlearning-tutorial,jindongwang,7,2021-05-27T10:50:24Z,《迁移学习简明手册》LaTex源码
43,TeX,cphb,2249,277,TeX,https://github.com/pllk/cphb,pllk,17,2022-08-02T15:22:37Z,Competitive Programmer's Handbook
44,TeX,Data-Science-Cheatsheet,2237,588,TeX,https://github.com/ml874/Data-Science-Cheatsheet,ml874,5,2022-09-18T14:59:37Z,
45,TeX,openmlsys-zh,2184,289,TeX,https://github.com/openmlsys/openmlsys-zh,openmlsys,56,2022-11-03T01:59:19Z,《Machine Learning Systems: Design and Implementation》- Chinese Version
46,TeX,ThinkPython2,2158,1524,TeX,https://github.com/AllenDowney/ThinkPython2,AllenDowney,21,2022-12-05T04:26:44Z,"LaTeX source and supporting code for Think Python, 2nd edition, by Allen Downey."
47,TeX,adv-r,2151,1661,TeX,https://github.com/hadley/adv-r,hadley,67,2022-11-12T14:38:40Z,Advanced R: a book
48,TeX,stat-cookbook,2095,326,TeX,https://github.com/mavam/stat-cookbook,mavam,1,2021-07-27T04:29:41Z,:orange_book: The probability and statistics cookbook
49,TeX,ixy-languages,2073,51,TeX,https://github.com/ixy-languages/ixy-languages,ixy-languages,0,2020-07-26T10:07:06Z,"A high-speed network driver written in C, Rust, C++, Go, C#, Java, OCaml, Haskell, Swift, Javascript, and Python"
50,TeX,language,2072,169,TeX,https://github.com/dart-lang/language,dart-lang,841,2022-12-11T23:02:31Z,Design of the Dart language
51,TeX,the-little-go-book,1970,254,TeX,https://github.com/karlseguin/the-little-go-book,karlseguin,5,2022-11-02T11:10:44Z,
52,TeX,latexcv,1937,446,TeX,https://github.com/jankapunkt/latexcv,jankapunkt,10,2022-11-09T11:25:22Z,:necktie: A collection of cv and resume templates written in LaTeX. Leave an issue if your language is not supported!
53,TeX,CleverAlgorithms,1917,327,TeX,https://github.com/clever-algorithms/CleverAlgorithms,clever-algorithms,0,2020-05-26T22:16:38Z,Clever Algorithms: Nature-Inspired Programming Recipes
54,TeX,book,1812,348,TeX,https://github.com/HoTT/book,HoTT,67,2022-11-07T20:33:03Z,A textbook on informal homotopy type theory
55,TeX,python-coding-interview,1803,416,TeX,https://github.com/liyin2015/python-coding-interview,liyin2015,4,2022-02-09T01:23:18Z,A middle-to-high level open source algorithm book designed with coding interview at heart!
56,TeX,lshort-zh-cn,1755,296,TeX,https://github.com/CTeX-org/lshort-zh-cn,CTeX-org,3,2022-11-06T07:07:58Z,A Chi­nese edi­tion of the Not So Short Introduction to LaTeX2ε
57,TeX,acm-cheat-sheet,1681,549,TeX,https://github.com/soulmachine/acm-cheat-sheet,soulmachine,10,2022-09-11T09:04:06Z,Acm Cheat Sheet
58,TeX,ml-pen-and-paper-exercises,1648,120,TeX,https://github.com/michaelgutmann/ml-pen-and-paper-exercises,michaelgutmann,0,2022-11-22T13:36:32Z,Pen and paper exercises in machine learning
59,TeX,moderncv,1607,474,TeX,https://github.com/xdanaux/moderncv,xdanaux,49,2021-12-14T20:19:00Z,A modern curriculum vitae class for LaTeX
60,TeX,zjuthesis,1604,381,TeX,https://github.com/TheNetAdmin/zjuthesis,TheNetAdmin,5,2022-11-26T22:03:16Z,Zhejiang University Graduation Thesis LaTeX Template
1,TypeScript,freeCodeCamp,358154,30584,TypeScript,https://github.com/freeCodeCamp/freeCodeCamp,freeCodeCamp,136,2022-12-12T01:39:38Z,freeCodeCamp.org's open-source codebase and curriculum. Learn to code for free.
2,TypeScript,developer-roadmap,220956,31958,TypeScript,https://github.com/kamranahmedse/developer-roadmap,kamranahmedse,188,2022-12-11T15:56:20Z,"Interactive roadmaps, guides and other educational content to help developers grow in their careers."
3,TypeScript,vue,201193,33140,TypeScript,https://github.com/vuejs/vue,vuejs,344,2022-12-11T06:09:44Z,"🖖 Vue.js is a progressive, incrementally-adoptable JavaScript framework for building UI on the web."
4,TypeScript,vscode,140137,24239,TypeScript,https://github.com/microsoft/vscode,microsoft,6280,2022-12-12T01:45:54Z,Visual Studio Code
5,TypeScript,TypeScript,86782,11258,TypeScript,https://github.com/microsoft/TypeScript,microsoft,5693,2022-12-12T01:47:58Z,TypeScript is a superset of JavaScript that compiles to clean JavaScript output.
6,TypeScript,angular,85382,22660,TypeScript,https://github.com/angular/angular,angular,1134,2022-12-11T17:56:35Z,The modern web developer’s platform
7,TypeScript,ant-design,83305,37231,TypeScript,https://github.com/ant-design/ant-design,ant-design,893,2022-12-12T03:03:26Z,An enterprise-class UI design language and React UI library
8,TypeScript,tech-interview-handbook,83298,11000,TypeScript,https://github.com/yangshun/tech-interview-handbook,yangshun,16,2022-11-25T16:58:13Z,💯 Curated coding interview preparation materials for busy software engineers
9,TypeScript,realworld,70734,6623,TypeScript,https://github.com/gothinkster/realworld,gothinkster,49,2022-12-12T01:27:10Z,"""The mother of all demo apps"" — Exemplary fullstack Medium.com clone powered by React, Angular, Node, Django, and many more 🏅"
10,TypeScript,svelte,63733,3118,TypeScript,https://github.com/sveltejs/svelte,sveltejs,716,2022-12-11T20:45:14Z,Cybernetically enhanced web apps
11,TypeScript,code-server,58031,4844,TypeScript,https://github.com/coder/code-server,coder,221,2022-12-09T23:43:36Z,VS Code in the browser
12,TypeScript,socket.io,57246,10116,TypeScript,https://github.com/socketio/socket.io,socketio,96,2022-12-07T06:12:42Z,Realtime application framework (Node.JS server)
13,TypeScript,echarts,53610,19292,TypeScript,https://github.com/apache/echarts,apache,2138,2022-12-11T12:01:54Z,"Apache ECharts is a powerful, interactive charting and data visualization library for browser"
14,TypeScript,grafana,52975,10333,TypeScript,https://github.com/grafana/grafana,grafana,2653,2022-12-11T08:57:50Z,"The open and composable observability and data visualization platform. Visualize metrics, logs, and traces from multiple sources like Prometheus, Loki, Elasticsearch, InfluxDB, Postgres and many more. "
